# pipestream-resources-v1	interval_ms=100
362	36129	296248	272166	272164	991412	1016712	62	14	4096	126173184	-	-
363	36228	296248	272166	272164	991428	1016712	62	14	4096	127483904	-	-
364	36328	296248	272166	272164	991440	1016712	62	14	4096	127746048	-	-
365	36429	296248	272166	272164	991448	1016712	62	14	4096	128159744	-	-
366	36528	296248	272166	272164	991780	1016712	62	18	4096	128593920	-	-
367	36629	296248	272166	272164	992156	1016712	62	14	4096	129445888	-	-
368	36728	296248	272166	272164	992736	1016712	62	14	4096	129708032	-	-
369	36829	296248	272166	272164	994720	1016712	62	17	4096	129904640	-	-
370	36987	296248	272166	272164	994688	1016712	62	14	4096	130101248	139164	heap:jstat
371	37029	296248	272166	272164	994692	1016712	62	14	4096	130363392	-	-
372	37129	296248	272166	272164	994692	1016712	62	14	4096	130625536	-	-
373	37229	296248	272166	272164	994764	1016712	62	14	4096	131665920	-	-
374	37329	296248	272166	272164	994764	1016712	62	14	4096	131928064	-	-
375	37429	296248	272166	272164	994780	1016712	62	17	4096	132091904	-	-
376	37529	296248	272166	272164	996364	1016712	62	14	4096	132321280	-	-
377	37629	296248	272166	272164	996364	1016712	62	14	4096	132583424	-	-
378	37729	296248	272166	272164	996364	1016712	62	14	4096	132845568	-	-
379	37829	296248	272166	272164	996364	1016712	62	14	4096	133107712	-	-
380	37985	296248	272166	272164	996364	1016712	62	14	4096	133369856	171932	heap:jstat
381	38030	296248	272166	272164	996364	1016712	62	14	4096	133632000	-	-
382	38129	296248	272166	272164	996364	1016712	62	14	4096	133763072	-	-
383	38230	296248	272166	272164	996364	1016712	62	19	4096	134909952	-	-
384	38329	296248	272166	272164	996368	1016712	62	14	4096	135434240	-	-
385	38430	296248	272166	272164	996368	1016712	62	14	4096	135696384	-	-
386	38530	296248	272166	272164	996368	1016712	62	14	4096	135958528	-	-
387	38630	296248	272166	272164	996372	1016712	62	14	4096	136220672	-	-
388	38730	296248	272166	272164	996372	1016712	62	14	4096	136482816	-	-
389	38832	296248	272166	272164	996404	1016712	62	17	4096	136712192	-	-
